constructorId,constructorName,year,date,raceName,points
15,Alfa Romeo,2018,2018-03-25,Australian Grand Prix,0.0
5,AlphaTauri,2018,2018-03-25,Australian Grand Prix,0.0
4,Alpine,2018,2018-03-25,Australian Grand Prix,7.0
10,Aston Martin,2018,2018-03-25,Australian Grand Prix,0.0
6,Ferrari,2018,2018-03-25,Australian Grand Prix,40.0
210,Haas F1 Team,2018,2018-03-25,Australian Grand Prix,0.0
1,McLaren,2018,2018-03-25,Australian Grand Prix,12.0
131,Mercedes,2018,2018-03-25,Australian Grand Prix,22.0
9,Red Bull,2018,2018-03-25,Australian Grand Prix,20.0
3,Williams,2018,2018-03-25,Australian Grand Prix,0.0
15,Alfa Romeo,2018,2018-04-08,Bahrain Grand Prix,2.0
5,AlphaTauri,2018,2018-04-08,Bahrain Grand Prix,12.0
4,Alpine,2018,2018-04-08,Bahrain Grand Prix,8.0
10,Aston Martin,2018,2018-04-08,Bahrain Grand Prix,1.0
6,Ferrari,2018,2018-04-08,Bahrain Grand Prix,25.0
210,Haas F1 Team,2018,2018-04-08,Bahrain Grand Prix,10.0
1,McLaren,2018,2018-04-08,Bahrain Grand Prix,10.0
131,Mercedes,2018,2018-04-08,Bahrain Grand Prix,33.0
9,Red Bull,2018,2018-04-08,Bahrain Grand Prix,0.0
3,Williams,2018,2018-04-08,Bahrain Grand Prix,0.0
15,Alfa Romeo,2018,2018-04-15,Chinese Grand Prix,0.0
5,AlphaTauri,2018,2018-04-15,Chinese Grand Prix,0.0
4,Alpine,2018,2018-04-15,Chinese Grand Prix,10.0
10,Aston Martin,2018,2018-04-15,Chinese Grand Prix,0.0
6,Ferrari,2018,2018-04-15,Chinese Grand Prix,19.0
210,Haas F1 Team,2018,2018-04-15,Chinese Grand Prix,1.0
1,McLaren,2018,2018-04-15,Chinese Grand Prix,6.0
131,Mercedes,2018,2018-04-15,Chinese Grand Prix,30.0
9,Red Bull,2018,2018-04-15,Chinese Grand Prix,35.0
3,Williams,2018,2018-04-15,Chinese Grand Prix,0.0
15,Alfa Romeo,2018,2018-04-29,Azerbaijan Grand Prix,8.0
5,AlphaTauri,2018,2018-04-29,Azerbaijan Grand Prix,1.0
4,Alpine,2018,2018-04-29,Azerbaijan Grand Prix,10.0
10,Aston Martin,2018,2018-04-29,Azerbaijan Grand Prix,15.0
6,Ferrari,2018,2018-04-29,Azerbaijan Grand Prix,30.0
210,Haas F1 Team,2018,2018-04-29,Azerbaijan Grand Prix,0.0
1,McLaren,2018,2018-04-29,Azerbaijan Grand Prix,8.0
131,Mercedes,2018,2018-04-29,Azerbaijan Grand Prix,25.0
9,Red Bull,2018,2018-04-29,Azerbaijan Grand Prix,0.0
3,Williams,2018,2018-04-29,Azerbaijan Grand Prix,4.0
