constructorId,constructorName,year,date,raceName,points
51,Alfa Romeo,2019,2019-03-17,Australian Grand Prix,4.0
5,AlphaTauri,2019,2019-03-17,Australian Grand Prix,1.0
4,Alpine,2019,2019-03-17,Australian Grand Prix,6.0
211,Aston Martin,2019,2019-03-17,Australian Grand Prix,2.0
6,Ferrari,2019,2019-03-17,Australian Grand Prix,22.0
210,Haas F1 Team,2019,2019-03-17,Australian Grand Prix,8.0
1,McLaren,2019,2019-03-17,Australian Grand Prix,0.0
131,Mercedes,2019,2019-03-17,Australian Grand Prix,44.0
9,Red Bull,2019,2019-03-17,Australian Grand Prix,15.0
3,Williams,2019,2019-03-17,Australian Grand Prix,0.0
51,Alfa Romeo,2019,2019-03-31,Bahrain Grand Prix,6.0
5,AlphaTauri,2019,2019-03-31,Bahrain Grand Prix,2.0
4,Alpine,2019,2019-03-31,Bahrain Grand Prix,0.0
211,Aston Martin,2019,2019-03-31,Bahrain Grand Prix,1.0
6,Ferrari,2019,2019-03-31,Bahrain Grand Prix,26.0
210,Haas F1 Team,2019,2019-03-31,Bahrain Grand Prix,0.0
1,McLaren,2019,2019-03-31,Bahrain Grand Prix,8.0
131,Mercedes,2019,2019-03-31,Bahrain Grand Prix,43.0
9,Red Bull,2019,2019-03-31,Bahrain Grand Prix,16.0
3,Williams,2019,2019-03-31,Bahrain Grand Prix,0.0
51,Alfa Romeo,2019,2019-04-14,Chinese Grand Prix,2.0
5,AlphaTauri,2019,2019-04-14,Chinese Grand Prix,1.0
4,Alpine,2019,2019-04-14,Chinese Grand Prix,6.0
211,Aston Martin,2019,2019-04-14,Chinese Grand Prix,4.0
6,Ferrari,2019,2019-04-14,Chinese Grand Prix,25.0
210,Haas F1 Team,2019,2019-04-14,Chinese Grand Prix,0.0
1,McLaren,2019,2019-04-14,Chinese Grand Prix,0.0
131,Mercedes,2019,2019-04-14,Chinese Grand Prix,43.0
9,Red Bull,2019,2019-04-14,Chinese Grand Prix,21.0
3,Williams,2019,2019-04-14,Chinese Grand Prix,0.0
