constructorId,constructorName,year,date,raceName,points
51,Alfa Romeo,2020,2020-07-05,Austrian Grand Prix,2.0
213,AlphaTauri,2020,2020-07-05,Austrian Grand Prix,6.0
4,Alpine,2020,2020-07-05,Austrian Grand Prix,4.0
211,Aston Martin,2020,2020-07-05,Austrian Grand Prix,8.0
6,Ferrari,2020,2020-07-05,Austrian Grand Prix,19.0
210,Haas F1 Team,2020,2020-07-05,Austrian Grand Prix,0.0
1,McLaren,2020,2020-07-05,Austrian Grand Prix,26.0
131,Mercedes,2020,2020-07-05,Austrian Grand Prix,37.0
9,Red Bull,2020,2020-07-05,Austrian Grand Prix,0.0
3,Williams,2020,2020-07-05,Austrian Grand Prix,0.0
51,Alfa Romeo,2020,2020-07-12,Styrian Grand Prix,0.0
213,AlphaTauri,2020,2020-07-12,Styrian Grand Prix,1.0
4,Alpine,2020,2020-07-12,Styrian Grand Prix,4.0
211,Aston Martin,2020,2020-07-12,Styrian Grand Prix,14.0
6,Ferrari,2020,2020-07-12,Styrian Grand Prix,0.0
210,Haas F1 Team,2020,2020-07-12,Styrian Grand Prix,0.0
1,McLaren,2020,2020-07-12,Styrian Grand Prix,13.0
131,Mercedes,2020,2020-07-12,Styrian Grand Prix,43.0
9,Red Bull,2020,2020-07-12,Styrian Grand Prix,27.0
3,Williams,2020,2020-07-12,Styrian Grand Prix,0.0
51,Alfa Romeo,2020,2020-07-19,Hungarian Grand Prix,0.0
213,AlphaTauri,2020,2020-07-19,Hungarian Grand Prix,0.0
4,Alpine,2020,2020-07-19,Hungarian Grand Prix,4.0
211,Aston Martin,2020,2020-07-19,Hungarian Grand Prix,18.0
6,Ferrari,2020,2020-07-19,Hungarian Grand Prix,8.0
210,Haas F1 Team,2020,2020-07-19,Hungarian Grand Prix,1.0
1,McLaren,2020,2020-07-19,Hungarian Grand Prix,2.0
131,Mercedes,2020,2020-07-19,Hungarian Grand Prix,41.0
9,Red Bull,2020,2020-07-19,Hungarian Grand Prix,28.0
