constructorId,constructorName,year,date,raceName,points
208,Alpine,2012,2012-04-22,Bahrain Grand Prix,33.0
10,Aston Martin,2012,2012-04-22,Bahrain Grand Prix,8.0
6,Ferrari,2012,2012-04-22,Bahrain Grand Prix,8.0
1,McLaren,2012,2012-04-22,Bahrain Grand Prix,4.0
131,Mercedes,2012,2012-04-22,Bahrain Grand Prix,11.0
9,Red Bull,2012,2012-04-22,Bahrain Grand Prix,37.0
3,Williams,2012,2012-04-22,Bahrain Grand Prix,0.0
15,Alfa Romeo,2012,2012-05-13,Spanish Grand Prix,10.0
5,AlphaTauri,2012,2012-05-13,Spanish Grand Prix,0.0
208,Alpine,2012,2012-05-13,Spanish Grand Prix,27.0
10,Aston Martin,2012,2012-05-13,Spanish Grand Prix,1.0
6,Ferrari,2012,2012-05-13,Spanish Grand Prix,18.0
1,McLaren,2012,2012-05-13,Spanish Grand Prix,6.0
131,Mercedes,2012,2012-05-13,Spanish Grand Prix,6.0
9,Red Bull,2012,2012-05-13,Spanish Grand Prix,8.0
3,Williams,2012,2012-05-13,Spanish Grand Prix,25.0
15,Alfa Romeo,2012,2012-05-27,Monaco Grand Prix,0.0
5,AlphaTauri,2012,2012-05-27,Monaco Grand Prix,0.0
208,Alpine,2012,2012-05-27,Monaco Grand Prix,2.0
10,Aston Martin,2012,2012-05-27,Monaco Grand Prix,10.0
6,Ferrari,2012,2012-05-27,Monaco Grand Prix,23.0
1,McLaren,2012,2012-05-27,Monaco Grand Prix,10.0
131,Mercedes,2012,2012-05-27,Monaco Grand Prix,18.0
9,Red Bull,2012,2012-05-27,Monaco Grand Prix,37.0
3,Williams,2012,2012-05-27,Monaco Grand Prix,1.0
15,Alfa Romeo,2012,2012-06-10,Canadian Grand Prix,17.0
5,AlphaTauri,2012,2012-06-10,Canadian Grand Prix,0.0
208,Alpine,2012,2012-06-10,Canadian Grand Prix,22.0
10,Aston Martin,2012,2012-06-10,Canadian Grand Prix,0.0
6,Ferrari,2012,2012-06-10,Canadian Grand Prix,11.0
1,McLaren,2012,2012-06-10,Canadian Grand Prix,25.0
131,Mercedes,2012,2012-06-10,Canadian Grand Prix,8.0
9,Red Bull,2012,2012-06-10,Canadian Grand Prix,18.0
3,Williams,2012,2012-06-10,Canadian Grand Prix,0.0
15,Alfa Romeo,2012,2012-06-24,European Grand Prix,2.0
5,AlphaTauri,2012,2012-06-24,European Grand Prix,0.0
208,Alpine,2012,2012-06-24,European Grand Prix,18.0
10,Aston Martin,2012,2012-06-24,European Grand Prix,16.0
6,Ferrari,2012,2012-06-24,European Grand Prix,25.0
1,McLaren,2012,2012-06-24,European Grand Prix,4.0
131,Mercedes,2012,2012-06-24,European Grand Prix,23.0
9,Red Bull,2012,2012-06-24,European Grand Prix,12.0
3,Williams,2012,2012-06-24,European Grand Prix,1.0
15,Alfa Romeo,2012,2012-07-08,British Grand Prix,0.0
5,AlphaTauri,2012,2012-07-08,British Grand Prix,0.0
208,Alpine,2012,2012-07-08,British Grand Prix,18.0
10,Aston Martin,2012,2012-07-08,British Grand Prix,0.0
6,Ferrari,2012,2012-07-08,British Grand Prix,30.0
1,McLaren,2012,2012-07-08,British Grand Prix,5.0
131,Mercedes,2012,2012-07-08,British Grand Prix,6.0
9,Red Bull,2012,2012-07-08,British Grand Prix,40.0
3,Williams,2012,2012-07-08,British Grand Prix,2.0
15,Alfa Romeo,2012,2012-07-22,German Grand Prix,20.0
5,AlphaTauri,2012,2012-07-22,German Grand Prix,0.0
208,Alpine,2012,2012-07-22,German Grand Prix,15.0
10,Aston Martin,2012,2012-07-22,German Grand Prix,2.0
6,Ferrari,2012,2012-07-22,German Grand Prix,25.0
1,McLaren,2012,2012-07-22,German Grand Prix,18.0
131,Mercedes,2012,2012-07-22,German Grand Prix,7.0
9,Red Bull,2012,2012-07-22,German Grand Prix,14.0
3,Williams,2012,2012-07-22,German Grand Prix,0.0
15,Alfa Romeo,2012,2012-07-29,Hungarian Grand Prix,0.0
5,AlphaTauri,2012,2012-07-29,Hungarian Grand Prix,0.0
208,Alpine,2012,2012-07-29,Hungarian Grand Prix,33.0
10,Aston Martin,2012,2012-07-29,Hungarian Grand Prix,0.0
6,Ferrari,2012,2012-07-29,Hungarian Grand Prix,12.0
1,McLaren,2012,2012-07-29,Hungarian Grand Prix,33.0
131,Mercedes,2012,2012-07-29,Hungarian Grand Prix,1.0
9,Red Bull,2012,2012-07-29,Hungarian Grand Prix,16.0
3,Williams,2012,2012-07-29,Hungarian Grand Prix,6.0
15,Alfa Romeo,2012,2012-09-02,Belgian Grand Prix,0.0
5,AlphaTauri,2012,2012-09-02,Belgian Grand Prix,6.0
208,Alpine,2012,2012-09-02,Belgian Grand Prix,15.0
10,Aston Martin,2012,2012-09-02,Belgian Grand Prix,13.0
6,Ferrari,2012,2012-09-02,Belgian Grand Prix,10.0
1,McLaren,2012,2012-09-02,Belgian Grand Prix,25.0
131,Mercedes,2012,2012-09-02,Belgian Grand Prix,6.0
9,Red Bull,2012,2012-09-02,Belgian Grand Prix,26.0
3,Williams,2012,2012-09-02,Belgian Grand Prix,0.0
15,Alfa Romeo,2012,2012-09-09,Italian Grand Prix,20.0
5,AlphaTauri,2012,2012-09-09,Italian Grand Prix,0.0
208,Alpine,2012,2012-09-09,Italian Grand Prix,10.0
10,Aston Martin,2012,2012-09-09,Italian Grand Prix,4.0
6,Ferrari,2012,2012-09-09,Italian Grand Prix,27.0
1,McLaren,2012,2012-09-09,Italian Grand Prix,25.0
131,Mercedes,2012,2012-09-09,Italian Grand Prix,14.0
9,Red Bull,2012,2012-09-09,Italian Grand Prix,0.0
3,Williams,2012,2012-09-09,Italian Grand Prix,1.0
15,Alfa Romeo,2012,2012-09-23,Singapore Grand Prix,1.0
5,AlphaTauri,2012,2012-09-23,Singapore Grand Prix,2.0
208,Alpine,2012,2012-09-23,Singapore Grand Prix,14.0
10,Aston Martin,2012,2012-09-23,Singapore Grand Prix,12.0
6,Ferrari,2012,2012-09-23,Singapore Grand Prix,19.0
1,McLaren,2012,2012-09-23,Singapore Grand Prix,18.0
131,Mercedes,2012,2012-09-23,Singapore Grand Prix,10.0
9,Red Bull,2012,2012-09-23,Singapore Grand Prix,25.0
3,Williams,2012,2012-09-23,Singapore Grand Prix,0.0
15,Alfa Romeo,2012,2012-10-07,Japanese Grand Prix,15.0
5,AlphaTauri,2012,2012-10-07,Japanese Grand Prix,1.0
208,Alpine,2012,2012-10-07,Japanese Grand Prix,8.0
10,Aston Martin,2012,2012-10-07,Japanese Grand Prix,6.0
6,Ferrari,2012,2012-10-07,Japanese Grand Prix,18.0
1,McLaren,2012,2012-10-07,Japanese Grand Prix,22.0
131,Mercedes,2012,2012-10-07,Japanese Grand Prix,0.0
9,Red Bull,2012,2012-10-07,Japanese Grand Prix,27.0
3,Williams,2012,2012-10-07,Japanese Grand Prix,4.0
15,Alfa Romeo,2012,2012-10-14,Korean Grand Prix,0.0
5,AlphaTauri,2012,2012-10-14,Korean Grand Prix,6.0
208,Alpine,2012,2012-10-14,Korean Grand Prix,16.0
10,Aston Martin,2012,2012-10-14,Korean Grand Prix,8.0
6,Ferrari,2012,2012-10-14,Korean Grand Prix,27.0
1,McLaren,2012,2012-10-14,Korean Grand Prix,1.0
131,Mercedes,2012,2012-10-14,Korean Grand Prix,0.0
9,Red Bull,2012,2012-10-14,Korean Grand Prix,43.0
3,Williams,2012,2012-10-14,Korean Grand Prix,0.0
15,Alfa Romeo,2012,2012-10-28,Indian Grand Prix,0.0
5,AlphaTauri,2012,2012-10-28,Indian Grand Prix,0.0
208,Alpine,2012,2012-10-28,Indian Grand Prix,8.0
10,Aston Martin,2012,2012-10-28,Indian Grand Prix,4.0
6,Ferrari,2012,2012-10-28,Indian Grand Prix,26.0
1,McLaren,2012,2012-10-28,Indian Grand Prix,22.0
131,Mercedes,2012,2012-10-28,Indian Grand Prix,0.0
9,Red Bull,2012,2012-10-28,Indian Grand Prix,40.0
3,Williams,2012,2012-10-28,Indian Grand Prix,1.0
15,Alfa Romeo,2012,2012-11-04,Abu Dhabi Grand Prix,8.0
5,AlphaTauri,2012,2012-11-04,Abu Dhabi Grand Prix,1.0
208,Alpine,2012,2012-11-04,Abu Dhabi Grand Prix,25.0
10,Aston Martin,2012,2012-11-04,Abu Dhabi Grand Prix,2.0
6,Ferrari,2012,2012-11-04,Abu Dhabi Grand Prix,24.0
1,McLaren,2012,2012-11-04,Abu Dhabi Grand Prix,12.0
131,Mercedes,2012,2012-11-04,Abu Dhabi Grand Prix,0.0
9,Red Bull,2012,2012-11-04,Abu Dhabi Grand Prix,15.0
3,Williams,2012,2012-11-04,Abu Dhabi Grand Prix,14.0
15,Alfa Romeo,2012,2012-11-18,United States Grand Prix,0.0
5,AlphaTauri,2012,2012-11-18,United States Grand Prix,0.0
208,Alpine,2012,2012-11-18,United States Grand Prix,14.0
10,Aston Martin,2012,2012-11-18,United States Grand Prix,4.0
6,Ferrari,2012,2012-11-18,United States Grand Prix,27.0
1,McLaren,2012,2012-11-18,United States Grand Prix,35.0
131,Mercedes,2012,2012-11-18,United States Grand Prix,0.0
9,Red Bull,2012,2012-11-18,United States Grand Prix,18.0
3,Williams,2012,2012-11-18,United States Grand Prix,3.0
15,Alfa Romeo,2012,2012-11-25,Brazilian Grand Prix,2.0
5,AlphaTauri,2012,2012-11-25,Brazilian Grand Prix,4.0
208,Alpine,2012,2012-11-25,Brazilian Grand Prix,1.0
10,Aston Martin,2012,2012-11-25,Brazilian Grand Prix,10.0
6,Ferrari,2012,2012-11-25,Brazilian Grand Prix,33.0
1,McLaren,2012,2012-11-25,Brazilian Grand Prix,25.0
131,Mercedes,2012,2012-11-25,Brazilian Grand Prix,6.0
9,Red Bull,2012,2012-11-25,Brazilian Grand Prix,20.0
3,Williams,2012,2012-11-25,Brazilian Grand Prix,0.0
