constructorId,constructorName,year,date,raceName,points
2,Alfa Romeo,2006,2006-03-12,Bahrain Grand Prix,0.0
5,AlphaTauri,2006,2006-03-12,Bahrain Grand Prix,0.0
4,Alpine,2006,2006-03-12,Bahrain Grand Prix,10.0
13,Aston Martin,2006,2006-03-12,Bahrain Grand Prix,0.0
6,Ferrari,2006,2006-03-12,Bahrain Grand Prix,8.0
1,McLaren,2006,2006-03-12,Bahrain Grand Prix,10.0
11,Mercedes,2006,2006-03-12,Bahrain Grand Prix,5.0
9,Red Bull,2006,2006-03-12,Bahrain Grand Prix,1.0
3,Williams,2006,2006-03-12,Bahrain Grand Prix,5.0
2,Alfa Romeo,2006,2006-03-19,Malaysian Grand Prix,2.0
5,AlphaTauri,2006,2006-03-19,Malaysian Grand Prix,0.0
4,Alpine,2006,2006-03-19,Malaysian Grand Prix,18.0
13,Aston Martin,2006,2006-03-19,Malaysian Grand Prix,0.0
6,Ferrari,2006,2006-03-19,Malaysian Grand Prix,7.0
1,McLaren,2006,2006-03-19,Malaysian Grand Prix,5.0
11,Mercedes,2006,2006-03-19,Malaysian Grand Prix,6.0
9,Red Bull,2006,2006-03-19,Malaysian Grand Prix,0.0
3,Williams,2006,2006-03-19,Malaysian Grand Prix,0.0
2,Alfa Romeo,2006,2006-04-02,Australian Grand Prix,8.0
5,AlphaTauri,2006,2006-04-02,Australian Grand Prix,0.0
4,Alpine,2006,2006-04-02,Australian Grand Prix,14.0
13,Aston Martin,2006,2006-04-02,Australian Grand Prix,0.0
6,Ferrari,2006,2006-04-02,Australian Grand Prix,0.0
1,McLaren,2006,2006-04-02,Australian Grand Prix,8.0
11,Mercedes,2006,2006-04-02,Australian Grand Prix,2.0
9,Red Bull,2006,2006-04-02,Australian Grand Prix,1.0
3,Williams,2006,2006-04-02,Australian Grand Prix,0.0
2,Alfa Romeo,2006,2006-04-23,San Marino Grand Prix,0.0
5,AlphaTauri,2006,2006-04-23,San Marino Grand Prix,0.0
4,Alpine,2006,2006-04-23,San Marino Grand Prix,9.0
13,Aston Martin,2006,2006-04-23,San Marino Grand Prix,0.0
6,Ferrari,2006,2006-04-23,San Marino Grand Prix,15.0
1,McLaren,2006,2006-04-23,San Marino Grand Prix,10.0
11,Mercedes,2006,2006-04-23,San Marino Grand Prix,2.0
9,Red Bull,2006,2006-04-23,San Marino Grand Prix,0.0
3,Williams,2006,2006-04-23,San Marino Grand Prix,3.0
2,Alfa Romeo,2006,2006-05-07,European Grand Prix,1.0
5,AlphaTauri,2006,2006-05-07,European Grand Prix,0.0
4,Alpine,2006,2006-05-07,European Grand Prix,11.0
13,Aston Martin,2006,2006-05-07,European Grand Prix,0.0
6,Ferrari,2006,2006-05-07,European Grand Prix,16.0
1,McLaren,2006,2006-05-07,European Grand Prix,5.0
11,Mercedes,2006,2006-05-07,European Grand Prix,4.0
9,Red Bull,2006,2006-05-07,European Grand Prix,0.0
3,Williams,2006,2006-05-07,European Grand Prix,2.0
2,Alfa Romeo,2006,2006-05-14,Spanish Grand Prix,1.0
5,AlphaTauri,2006,2006-05-14,Spanish Grand Prix,0.0
4,Alpine,2006,2006-05-14,Spanish Grand Prix,16.0
13,Aston Martin,2006,2006-05-14,Spanish Grand Prix,0.0
6,Ferrari,2006,2006-05-14,Spanish Grand Prix,13.0
1,McLaren,2006,2006-05-14,Spanish Grand Prix,4.0
11,Mercedes,2006,2006-05-14,Spanish Grand Prix,5.0
9,Red Bull,2006,2006-05-14,Spanish Grand Prix,0.0
3,Williams,2006,2006-05-14,Spanish Grand Prix,0.0
2,Alfa Romeo,2006,2006-05-28,Monaco Grand Prix,2.0
5,AlphaTauri,2006,2006-05-28,Monaco Grand Prix,0.0
4,Alpine,2006,2006-05-28,Monaco Grand Prix,13.0
13,Aston Martin,2006,2006-05-28,Monaco Grand Prix,0.0
6,Ferrari,2006,2006-05-28,Monaco Grand Prix,4.0
1,McLaren,2006,2006-05-28,Monaco Grand Prix,8.0
11,Mercedes,2006,2006-05-28,Monaco Grand Prix,5.0
9,Red Bull,2006,2006-05-28,Monaco Grand Prix,6.0
3,Williams,2006,2006-05-28,Monaco Grand Prix,0.0
2,Alfa Romeo,2006,2006-06-11,British Grand Prix,3.0
5,AlphaTauri,2006,2006-06-11,British Grand Prix,0.0
4,Alpine,2006,2006-06-11,British Grand Prix,15.0
13,Aston Martin,2006,2006-06-11,British Grand Prix,0.0
6,Ferrari,2006,2006-06-11,British Grand Prix,12.0
1,McLaren,2006,2006-06-11,British Grand Prix,9.0
11,Mercedes,2006,2006-06-11,British Grand Prix,0.0
9,Red Bull,2006,2006-06-11,British Grand Prix,0.0
3,Williams,2006,2006-06-11,British Grand Prix,0.0
2,Alfa Romeo,2006,2006-06-25,Canadian Grand Prix,2.0
5,AlphaTauri,2006,2006-06-25,Canadian Grand Prix,0.0
4,Alpine,2006,2006-06-25,Canadian Grand Prix,15.0
13,Aston Martin,2006,2006-06-25,Canadian Grand Prix,0.0
6,Ferrari,2006,2006-06-25,Canadian Grand Prix,12.0
1,McLaren,2006,2006-06-25,Canadian Grand Prix,6.0
11,Mercedes,2006,2006-06-25,Canadian Grand Prix,0.0
9,Red Bull,2006,2006-06-25,Canadian Grand Prix,1.0
3,Williams,2006,2006-06-25,Canadian Grand Prix,0.0
2,Alfa Romeo,2006,2006-07-02,United States Grand Prix,0.0
5,AlphaTauri,2006,2006-07-02,United States Grand Prix,1.0
4,Alpine,2006,2006-07-02,United States Grand Prix,10.0
13,Aston Martin,2006,2006-07-02,United States Grand Prix,0.0
6,Ferrari,2006,2006-07-02,United States Grand Prix,18.0
1,McLaren,2006,2006-07-02,United States Grand Prix,0.0
11,Mercedes,2006,2006-07-02,United States Grand Prix,3.0
9,Red Bull,2006,2006-07-02,United States Grand Prix,2.0
3,Williams,2006,2006-07-02,United States Grand Prix,0.0
2,Alfa Romeo,2006,2006-07-16,French Grand Prix,1.0
5,AlphaTauri,2006,2006-07-16,French Grand Prix,0.0
4,Alpine,2006,2006-07-16,French Grand Prix,11.0
13,Aston Martin,2006,2006-07-16,French Grand Prix,0.0
6,Ferrari,2006,2006-07-16,French Grand Prix,16.0
1,McLaren,2006,2006-07-16,French Grand Prix,6.0
11,Mercedes,2006,2006-07-16,French Grand Prix,0.0
9,Red Bull,2006,2006-07-16,French Grand Prix,0.0
3,Williams,2006,2006-07-16,French Grand Prix,0.0
2,Alfa Romeo,2006,2006-07-30,German Grand Prix,0.0
5,AlphaTauri,2006,2006-07-30,German Grand Prix,0.0
4,Alpine,2006,2006-07-30,German Grand Prix,7.0
13,Aston Martin,2006,2006-07-30,German Grand Prix,0.0
6,Ferrari,2006,2006-07-30,German Grand Prix,18.0
1,McLaren,2006,2006-07-30,German Grand Prix,6.0
11,Mercedes,2006,2006-07-30,German Grand Prix,5.0
9,Red Bull,2006,2006-07-30,German Grand Prix,1.0
3,Williams,2006,2006-07-30,German Grand Prix,0.0
2,Alfa Romeo,2006,2006-08-06,Hungarian Grand Prix,6.0
5,AlphaTauri,2006,2006-08-06,Hungarian Grand Prix,0.0
4,Alpine,2006,2006-08-06,Hungarian Grand Prix,0.0
13,Aston Martin,2006,2006-08-06,Hungarian Grand Prix,0.0
6,Ferrari,2006,2006-08-06,Hungarian Grand Prix,3.0
1,McLaren,2006,2006-08-06,Hungarian Grand Prix,8.0
11,Mercedes,2006,2006-08-06,Hungarian Grand Prix,15.0
9,Red Bull,2006,2006-08-06,Hungarian Grand Prix,4.0
3,Williams,2006,2006-08-06,Hungarian Grand Prix,0.0
2,Alfa Romeo,2006,2006-08-27,Turkish Grand Prix,0.0
5,AlphaTauri,2006,2006-08-27,Turkish Grand Prix,0.0
4,Alpine,2006,2006-08-27,Turkish Grand Prix,11.0
13,Aston Martin,2006,2006-08-27,Turkish Grand Prix,0.0
6,Ferrari,2006,2006-08-27,Turkish Grand Prix,16.0
1,McLaren,2006,2006-08-27,Turkish Grand Prix,4.0
11,Mercedes,2006,2006-08-27,Turkish Grand Prix,6.0
9,Red Bull,2006,2006-08-27,Turkish Grand Prix,0.0
3,Williams,2006,2006-08-27,Turkish Grand Prix,0.0
2,Alfa Romeo,2006,2006-09-10,Italian Grand Prix,7.0
5,AlphaTauri,2006,2006-09-10,Italian Grand Prix,0.0
4,Alpine,2006,2006-09-10,Italian Grand Prix,5.0
14,Aston Martin,2006,2006-09-10,Italian Grand Prix,0.0
6,Ferrari,2006,2006-09-10,Italian Grand Prix,10.0
1,McLaren,2006,2006-09-10,Italian Grand Prix,8.0
11,Mercedes,2006,2006-09-10,Italian Grand Prix,7.0
9,Red Bull,2006,2006-09-10,Italian Grand Prix,0.0
3,Williams,2006,2006-09-10,Italian Grand Prix,0.0
2,Alfa Romeo,2006,2006-10-01,Chinese Grand Prix,2.0
5,AlphaTauri,2006,2006-10-01,Chinese Grand Prix,0.0
4,Alpine,2006,2006-10-01,Chinese Grand Prix,14.0
14,Aston Martin,2006,2006-10-01,Chinese Grand Prix,0.0
6,Ferrari,2006,2006-10-01,Chinese Grand Prix,10.0
1,McLaren,2006,2006-10-01,Chinese Grand Prix,4.0
11,Mercedes,2006,2006-10-01,Chinese Grand Prix,8.0
9,Red Bull,2006,2006-10-01,Chinese Grand Prix,0.0
3,Williams,2006,2006-10-01,Chinese Grand Prix,1.0
2,Alfa Romeo,2006,2006-10-08,Japanese Grand Prix,1.0
5,AlphaTauri,2006,2006-10-08,Japanese Grand Prix,0.0
4,Alpine,2006,2006-10-08,Japanese Grand Prix,16.0
14,Aston Martin,2006,2006-10-08,Japanese Grand Prix,0.0
6,Ferrari,2006,2006-10-08,Japanese Grand Prix,8.0
1,McLaren,2006,2006-10-08,Japanese Grand Prix,4.0
11,Mercedes,2006,2006-10-08,Japanese Grand Prix,5.0
9,Red Bull,2006,2006-10-08,Japanese Grand Prix,0.0
3,Williams,2006,2006-10-08,Japanese Grand Prix,0.0
2,Alfa Romeo,2006,2006-10-22,Brazilian Grand Prix,0.0
5,AlphaTauri,2006,2006-10-22,Brazilian Grand Prix,0.0
4,Alpine,2006,2006-10-22,Brazilian Grand Prix,11.0
14,Aston Martin,2006,2006-10-22,Brazilian Grand Prix,0.0
6,Ferrari,2006,2006-10-22,Brazilian Grand Prix,15.0
1,McLaren,2006,2006-10-22,Brazilian Grand Prix,5.0
11,Mercedes,2006,2006-10-22,Brazilian Grand Prix,8.0
9,Red Bull,2006,2006-10-22,Brazilian Grand Prix,0.0
3,Williams,2006,2006-10-22,Brazilian Grand Prix,0.0
